"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"29577","NIF100BEES","Nippon India Nifty 100 ETF","EQ","1.0000","1","ETF","E","NSE","278.0400","185.3600","","","303678"
"25640","LICMFGOLD","IDBI Gold ETF","EQ","5.0000","1","ETF","E","NSE","6906.9000","4604.6000","","","6441"
"17152","MIDCAPIETF","ICICI Pru Midcap 150 ETF","EQ","1.0000","1","ETF","E","NSE","219.2100","146.1400","","","448586"
"590113","HNGSNGBEES","Nippon India Hang Sen ETF","E","1.0000","1","ETF","E","BSE","273.4400","182.2900","","","-1"
"17181","NEXT50","Mirae Asset Nifty Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","679.2900","452.8600","","","95040"
"29553","NIFTYIETF","ICICI Prudential Nifty India","EQ","1.0000","1","ETF","E","NSE","288.2100","192.1400","","","415955"
"11591","HDFCNIFTY","HDFCNIFTY","EQ","1.0000","1","ETF","E","NSE","286.7500","191.1600","","","418389"
"18292","IVZINGOLD","Invesco India Gold ETF","EQ","5.0000","1","ETF","E","NSE","6692.5500","4461.7500","","","5825"
"17702","MIDSELIETF","ICICI Prudential Midcap ETF","EQ","1.0000","1","ETF","E","NSE","171.8000","114.5300","","","96774"
"17044","SHARIABEES","Nippon India Shariah ETF","EQ","1.0000","1","ETF","E","NSE","607.3800","404.9200","","","10220"
"12978","NPBET","Tata Private Bank ETF","EQ","1.0000","1","ETF","E","NSE","287.4600","191.6400","","","11078"
"5851","KOTAKBKETF","Kotak Banking ETF","EQ","1.0000","1","ETF","E","NSE","563.1100","375.4000","","","213059"
"7218","SBIETFQLTY","SBI Quality ETF","EQ","1.0000","1","ETF","E","NSE","236.4300","157.6200","","","67921"
"533244","GOLDIETF","ICICI Prudential Gold ETF","E","1.0000","1","ETF","E","BSE","66.0200","44.0100","","","-1"
"21252","AXISNIFTY","Axis Nifty ETF","EQ","1.0000","1","ETF","E","NSE","281.6800","187.7900","","","425992"
"9847","NV20BEES","Nippon India Nv20 ETF","EQ","1.0000","1","ETF","E","NSE","165.1800","110.1200","","","253915"
"15061","KOTAKPSUBK","Kotak Mahindra PSU Bank ETF","EQ","1.0000","1","ETF","E","NSE","788.5900","525.7200","","","152167"
"6062","LICNETFGSC","LIC MF G-SEC Long Term ETF","EQ","1.0000","1","ETF","E","NSE","29.7700","19.8400","","","4030235"
"10176","SETFNIF50","SBI Nifty 50 ETF","EQ","1.0000","1","ETF","E","NSE","273.9400","182.6300","","","437688"
"522","ICICIB22","ICICI Bharat 22 ETF","EQ","1.0000","1","ETF","E","NSE","117.8400","78.5600","","","1017779"
"533570","AXISGOLD","Axis Gold ETF","E","1.0000","1","ETF","E","BSE","64.2600","42.8400","","","-1"
"4378","SENSEXIETF","ICICI Prudential Sensex ETF","EQ","1.0000","1","ETF","E","NSE","964.8000","643.2000","","","124331"
"7353","SETFNN50","SBI Nifty Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","705.4800","470.3200","","","18231"
"11386","PVTBANIETF","ICICI Pru Private Banks ETF","EQ","1.0000","1","ETF","E","NSE","280.6600","187.1100","","","427495"
"17395","SETF10GILT","SBI 10 year Gilt ETF","EQ","1.0000","1","ETF","E","NSE","270.5100","180.3400","","","45409"
"533172","IVZINGOLD","Invesco India Gold ETF","E","1.0000","1","ETF","E","BSE","6692.6000","4461.7300","","","-1"
"533719","LICMFGOLD","IDBI Gold ETF","E","1.0000","1","ETF","E","BSE","6906.8700","4604.5800","","","-1"
"15032","PSUBNKBEES","Nippon India PSU Bank ETF","EQ","1.0000","1","ETF","E","NSE","87.9600","58.6400","","","1364097"
"11439","BANKBEES","Nippon India Bank Bees ETF","EQ","1.0000","1","ETF","E","NSE","562.2400","374.8300","","","213316"
"18783","IDFNIFTYET","IDFC Nifty ETF","EQ","1.0000","1","ETF","E","NSE","281.4400","187.6300","","","4673"
"10515","UTISENSETF","UTI Sensex ETF","EQ","1.0000","1","ETF","E","NSE","930.1200","620.0800","","","128572"
"14535","GOLDSHARE","UTI Gold ETF","EQ","5.0000","1","ETF","E","NSE","64.3000","42.9000","","","1865528"
"16253","EBBETF0430","Bharat Bond ETF - April 2030","EQ","1.0000","1","ETF","E","NSE","1603.3400","1068.8900","","","74793"
"533385","MON100","Motilal Oswal Nasdaq ETF","E","1.0000","1","ETF","E","BSE","171.3300","114.2200","","","-1"
"21423","MOM100","Motilal Oswal M100 ETF","EQ","1.0000","1","ETF","E","NSE","61.9500","41.3000","","","1936801"
"7838","NETF","Tata Nifty ETF","EQ","1.0000","1","ETF","E","NSE","277.2600","184.8400","","","432785"
"20532","AXISGOLD","Axis Gold ETF","EQ","1.0000","1","ETF","E","NSE","64.2600","42.8400","","","1867279"
"24217","IVZINNIFTY","Invesco India Nifty ETF","EQ","1.0000","1","ETF","E","NSE","2921.9100","1947.9400","","","10682"
"9168","UTISXN50","UTI Sensex Next 50 ETF","EQ","1.0000","1","ETF","E","NSE","85.1700","56.7800","","","38095"
"22344","ALPL30IETF","ICICI Prudential Alpha Low ETF","EQ","1.0000","1","ETF","E","NSE","302.1700","201.4400","","","397119"
